"Name","Position","Year","Selection","GPYr1","PSYr1","TOIYr1","GPYr2","PSYr2","TOIYr2","GPYr3","PSYr3","TOIYr3","GPYr4","PSYr4","TOIYr4","GPYr5","PSYr5","TOIYr5","GPYr6","PSYr6","TOIYr6","GPYr7","PSYr7","TOIYr7","TOI_sum_min","GP_sum","PS_sum"
"Alexandre Carrier","D",2015,115,0,-2.5,0,2,0.1,20.7833333333333,0,-2.5,0,0,-2.5,0,3.5243553008596,0.234957020057307,37.9847182425979,27.8214285714286,1.46428571428571,557.746428571429,77,6.4,1615.55,2232.06448014736,110.345783872288,0.699242734343017
"Glenn Gawdin","C",2015,116,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,10.25,0,70.9690476190476,2,0,18.4833333333333,89.4523809523809,12.25,-12.9369627507163
"Caleb Jones","D",2015,117,0,-2.5,0,0,-2.5,0,0,-2.5,0,17,0.3,336.55,50.5157593123209,2.23209169054441,713.799426934097,48.3214285714286,0.439285714285714,657.513095238095,51,2.9,852.933333333333,2560.79585550553,166.83718788375,-1.62862259516988
"Jonne Tammela","RW",2015,118,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Daniel Bernhardt","RW",2015,119,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Mathieu Joseph","RW",2015,120,0,-2.5,0,0,-2.5,0,0,-2.5,0,70,2.5,795.1,43.4670487106017,0.234957020057307,500.810888252149,82,3.36785714285714,896.460119047619,11,1.6,185.15,2377.52100729977,206.467048710602,0.202814162914447
"Ryan Shea","D",2015,121,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Devante Stephens","D",2015,122,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Conor Garland","RW",2015,123,0,-2.5,0,0,-2.5,0,0,-2.5,0,47,2.5,601.133333333333,79.8853868194843,5.75644699140401,1130.61318051576,71.75,5.71071428571429,1285.81369047619,77,5.6,1263.33333333333,4280.89353765861,275.635386819484,12.0671612771183
"Ethan Bear","D",2015,124,0,-2.5,0,0,-2.5,0,18,-0.1,335.383333333333,0,-2.5,0,83.4097421203439,4.69914040114613,1832.31232091691,62.9642857142857,2.48928571428571,1130.94107142857,58,2.9,932.65,4231.28672567881,222.37402783463,2.48842611543184
"Dmytro Timashov","LW",2015,125,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,5.87392550143267,-0.117478510028653,69.9192932187202,1.46428571428571,-0.146428571428571,10.5672619047619,0,-2.5,0,80.4865551234821,7.33821121571838,-12.7639070814572
"Luke Stevens","LW",2015,126,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Niko Mikkola","D",2015,127,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,5.87392550143267,0.469914040114613,84.3691499522445,43.9285714285714,-0.146428571428571,637.745238095238,54,1.5,916.8,1638.91438804748,103.802496930004,-8.17651453131396
"David Kase","RW",2015,128,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,7.0487106017192,0.117478510028653,68.9207258834766,1.46428571428571,0,16.0583333333333,0,-2.5,0,84.9790592168099,8.51299631600491,-12.3825214899713
"Sam Ruopp","D",2015,129,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Karlis Cukste","D",2015,130,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Matthew Bradley","C",2015,131,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Karch Bachman","LW",2015,132,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Joseph Cecconi","D",2015,133,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Matt Schmalz","RW",2015,134,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Kirill Kaprizov","LW",2015,135,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,80.5357142857143,9.81071428571429,1473.60833333333,81,12.8,1547.73333333333,3021.34166666666,161.535714285714,9.67375153499796
"Pavel Karnaukhov","LW",2015,136,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Dominik Simon","C",2015,137,3,0.1,18.2166666666667,2,0,26.0833333333333,33,1.1,376.933333333333,71,2.3,946.066666666667,75.1862464183381,1.29226361031519,1083.23018147087,16.1071428571429,-0.292857142857143,154.701785714286,17,0.1,210.166666666667,2815.39863385182,217.293389275481,4.59940646745805
"Spencer Smallman","RW",2015,138,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Christian Jaros","D",2015,139,0,-2.5,0,0,-2.5,0,2,0,15.9333333333333,61,0.8,876.4,15.2722063037249,0.35243553008596,160.593123209169,10.25,-0.146428571428571,114.653571428571,11,-0.2,121.116666666667,1288.69669463774,99.5222063037249,-4.19399304134261
"Chase Pearson","C",2015,140,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,3,0,20.2666666666667,20.2666666666667,3,-16.5976770364306
"Veeti Vainio","D",2015,141,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Rudolfs Balcers","LW",2015,142,0,-2.5,0,0,-2.5,0,0,-2.5,0,36,0.9,444.75,17.621776504298,0,213.908787010506,60.0357142857143,2.05,883.208333333333,61,2,917.25,2459.11712034384,174.657490790012,-2.55
"Connor Hobbs","D",2015,143,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Carl Neill","D",2015,144,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Karel Vejmelka","G",2015,145,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Luke Opilka","G",2015,146,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Ryan Pilon","D",2015,147,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Troy Terry","C RW",2015,148,0,-2.5,0,0,-2.5,0,2,0,20.4166666666667,32,1.4,446.266666666667,55.2148997134671,0.822349570200573,801.634192932187,70.2857142857143,2.63571428571429,1033.12678571429,75,7.7,1367.73333333333,3669.17764531314,234.500613999181,7.55806385591486
"Adam Gaudette","C",2015,149,0,-2.5,0,0,-2.5,0,5,0,63.9333333333333,56,0.5,613.15,69.3123209169054,3.5243553008596,858.337153772684,10.25,0.439285714285714,125.05,50,0.5,572.366666666667,2232.83715377268,190.562320916905,-0.0363589848546861
"Ryan Zuhlsdorf","D",2015,150,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Radovan Bondra","RW",2015,151,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Giorgio Estephan","C",2015,152,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Kristian Oldham","G",2015,153,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"John Marino","D",2015,154,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,65.7879656160459,6.57879656160458,1331.71680993314,76.1428571428571,3.36785714285714,1578.71964285714,81,4,1671.58333333333,4582.01978612361,222.930822758903,3.94665370446172
"Stephen Desrocher","D",2015,155,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Jake Massie","D",2015,156,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Brett Seney","LW",2015,157,0,-2.5,0,0,-2.5,0,0,-2.5,0,51,0.6,526.733333333333,2.34957020057307,-0.117478510028653,23.3390639923591,0,-3.66071428571429,0,2,0,14.0333333333333,564.105730659025,55.3495702005731,-10.6781927957429
"Cooper Marody","C",2015,158,0,-2.5,0,0,-2.5,0,0,-2.5,0,6,-0.1,41.4666666666667,0,-2.93696275071633,0,0,-3.66071428571429,0,1,0.1,6.06666666666667,47.5333333333334,7,-14.0976770364306
"Vladislav Gavrikov","D",2015,159,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,81.0601719197708,5.05157593123209,1538.4594078319,80.5357142857143,2.48928571428571,1562.49047619048,80,4.6,1782.96666666667,4883.91655068905,241.595886205485,2.1408616455178
"Adam Parsells","D",2015,160,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Sergei Boikov","D",2015,161,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Christopher Wilkie","RW",2015,162,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Markus Ruusu","G",2015,163,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Roy Radke","RW",2015,164,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Cameron Hughes","C",2015,165,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,1.17478510028653,-0.117478510028653,11.6107927411652,1.46428571428571,-0.146428571428571,23.5505952380952,0,-2.5,0,35.1613879792604,2.63907081457224,-12.7639070814572
"Andrew Mangiapane","LW",2015,166,0,-2.5,0,0,-2.5,0,10,-0.3,89.3,44,1.6,463.933333333333,79.8853868194843,4.46418338108883,1094.50811843362,82,5.41785714285714,1366.78869047619,82,7.2,1289.61666666667,4304.14680890981,297.885386819484,13.382040523946
"Frederik Tiffels","LW",2015,167,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Mason Appleton","C",2015,168,0,-2.5,0,0,-2.5,0,0,-2.5,0,36,1.1,295.35,54.0401146131805,0.117478510028653,603.212989493792,82,4.24642857142857,1181.8005952381,19,0.2,311.283333333333,2391.64691806522,191.04011461318,-1.83609291854278
"David Cotton","C",2015,169,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Patrick Holway","D",2015,170,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Nicholas Boka","D",2015,171,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Andong Song","D",2015,172,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Colby Williams","D",2015,173,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Lukas Jasek","RW",2015,174,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Tyler Moy","C",2015,175,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Liam Dunda","LW",2015,176,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Simon Bourque","D",2015,177,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Steven Ruggiero","D",2015,178,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Garrett Metcalf","G",2015,179,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Bokondji Imama","LW",2015,180,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,4,0.1,18.0833333333333,18.0833333333333,4,-16.4976770364306
"Joni Tuulola","D",2015,181,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Ivan Chukarov","D",2015,182,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Erik Kallgren","G",2015,183,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Adam Huska","G",2015,184,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Nikita Korostelev","RW",2015,185,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Steven Lorentz","C; LW",2015,186,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,65.8928571428571,0.439285714285714,687.848214285714,67,0.8,729.533333333333,1417.38154761905,132.892857142857,-11.6976770364306
"Chaz Reddekopp","D",2015,187,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Ivan Fedotov","G",2015,188,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Markus Nutivaara","D",2015,189,0,-2.5,0,66,2.2,872.033333333333,61,4.9,977.733333333333,80,4.2,1414.38333333333,43.4670487106017,2.58452722063037,692.046322827125,43.9285714285714,2.05,701.783333333333,1,0.1,7.01666666666667,4664.99632282712,295.395620139173,13.5345272206304
"Marcus Vela","C",2015,190,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Gustav Olhaver","C",2015,191,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Patrick Shea","C",2015,192,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"John Kupsky","G",2015,193,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Matt Roy","D",2015,194,0,-2.5,0,0,-2.5,0,0,-2.5,0,25,1.3,428.266666666667,82.2349570200573,6.10888252148997,1489.60792741165,64.4285714285714,3.66071428571429,1240.51845238095,67,5.4,1405.9,4564.29304645927,238.663528448629,8.96959680720426
"Jack Becker","C",2015,195,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Riley Bruce","D",2015,196,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Nikita Pavlychev","C",2015,197,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Sami Niku","D",2015,198,0,-2.5,0,0,-2.5,0,1,0.2,15.2166666666667,30,0.7,417.533333333333,19.9713467048711,0.70487106017192,322.713467048711,8.78571428571428,-0.292857142857143,113.921428571429,13,1,198.683333333333,1068.06822895347,72.7570609905854,-2.68798608268522
"Joey Daccord","G",2015,199,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Adam Marsh","LW",2015,200,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Gustav Bouramman","D",2015,201,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Petter Hansson","D",2015,202,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Matteo Gennaro","C",2015,203,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Jack Sadek","D",2015,204,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Evan Smith","G",2015,205,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Ryan Bednard","G",2015,206,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Jeremiah Addison","LW",2015,207,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Miroslav Svoboda","G",2015,208,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Ziyat Paigin","D",2015,209,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Tate Olson","D",2015,210,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"John Dahlstrom","RW",2015,211,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,-3.66071428571429,0,0,-2.5,0,0,0,-19.0976770364306
"Auston Matthews","C",2016,1,82,9.7,1445.75,62,9,1123.95,68,8.3,1261.73333333333,82.2349570200573,12.6876790830946,1724.42788920726,76.1428571428571,13.9107142857143,1641.12261904762,73,13.8,1504.46666666667,74,10.6,1500.6,10202.0505082549,517.377814162914,77.9983933688089
"Patrik Laine","RW",2016,2,73,8.9,1307.61666666667,82,9.6,1351.41666666667,82,4.7,1413.11666666667,79.8853868194843,8.34097421203438,1550.57927411652,65.8928571428571,1.17142857142857,1151.44107142857,56,5.8,1054.45,55,5.2,1051.65,8880.2703455451,493.778243962341,43.712402783463
"Pierre-Luc Dubois","LW",2016,3,0,-2.5,0,82,5,1364.03333333333,82,7.2,1452.66666666667,82.2349570200573,5.87392550143267,1474.629417383,60.0357142857143,2.34285714285714,906.270833333333,81,5.8,1532.51666666667,73,6.6,1346.98333333333,8077.10025071633,460.270671305772,30.3167826442898
"Jesse Puljujarvi","RW",2016,4,28,0.7,315.116666666667,65,1.8,868.9,46,-0.1,549.85,0,-2.93696275071633,0,80.5357142857143,4.39285714285714,1218.35892857143,65,3.7,1055.03333333333,17,-0.2,207.266666666667,4214.52559523809,301.535714285714,7.35589439214081
"Olli Juolevi","D",2016,5,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,33.6785714285714,1.17142857142857,444.874404761905,8,0,105.016666666667,0,-2.5,0,549.891071428572,41.6785714285714,-11.7655341792878
"Matthew Tkachuk","LW",2016,6,76,5.4,1114.23333333333,68,5.6,1173.05,80,8.8,1407.91666666667,81.0601719197708,7.63610315186247,1484.04727793696,82,6.88214285714286,1488.8125,82,13.7,1467.75,79,12.3,1614.43333333333,9750.24311127029,548.060171919771,60.3182460090053
"Clayton Keller","C",2016,7,3,0,38,82,6.7,1483.1,82,3.6,1495.28333333333,82.2349570200573,5.16905444126075,1340.03820439351,82,5.125,1365.98333333333,67,6.7,1349.3,82,8.7,1701.51666666667,8773.22153772684,480.234957020057,35.9940544412608
"Alexander Nylander","LW",2016,8,4,0,49.3166666666667,3,0,38.5833333333333,12,0.2,146.316666666667,76.3610315186246,2.58452722063037,926.650907354346,0,-3.66071428571429,0,0,-2.5,0,9,0.1,110.766666666667,1271.63424068768,104.361031518625,-3.27618706508392
"Mikhail Sergachev","D",2016,9,4,0.1,48.5,79,6,1213.46666666667,75,5.1,1344.25,82.2349570200573,7.40114613180516,1674.91069723018,82,7.46785714285714,1801.55952380952,78,6.1,1752.56666666667,79,9.3,1881.06666666667,9716.32022103971,479.234957020057,41.4690032746623
"Tyson Jost","C",2016,10,6,-0.1,94.05,65,1.6,951.2,70,2.1,910.416666666667,78.7106017191977,2.34957020057307,1004.9111747851,79.0714285714286,2.34285714285714,1116.7130952381,21,0.2,269.833333333333,59,1,787.35,5134.4742700232,378.782030290626,9.49242734343021
"Logan Brown","C",2016,11,0,-2.5,0,4,0,32.5166666666667,2,-0.1,21.0333333333333,27.0200573065903,0.587392550143267,317.68147086915,1.46428571428571,0,14.1547619047619,39,0.6,397.4,30,0.1,312.1,1094.88623277391,103.484343020876,-1.31260744985673
"Michael McLeod","C",2016,12,0,-2.5,0,0,-2.5,0,21,-0.4,256.116666666667,14.0974212034384,0.234957020057307,144.204871060172,76.1428571428571,1.025,1051.77202380952,77,0.4,1026.1,80,1.4,980.133333333333,3458.32689486969,268.240278346295,-2.34004297994269
"Jake Bean","D",2016,13,0,-2.5,0,0,-2.5,0,2,0,16.9166666666667,0,-2.93696275071633,0,61.5,2.63571428571429,894.068452380952,67,3.6,1378.06666666667,14,0.8,219.85,2508.90178571429,144.5,-0.90124846500204
"Charles McAvoy","D",2016,14,0,-2.5,0,63,6.8,1395.28333333333,54,5.7,1197.33333333333,78.7106017191977,8.10601719197708,1823.18815663801,74.6785714285714,9.95714285714286,1791.96845238095,78,10.8,1921.73333333333,67,8.8,1494.33333333333,9623.83994235228,415.389173147769,47.6631600491199
"Luke Kunin","C",2016,15,0,-2.5,0,19,0.1,246.583333333333,49,0.9,778.383333333333,74.0114613180516,3.05444126074499,1144.63228271251,55.6428571428571,3.36785714285714,778.511904761905,82,1,1134.03333333333,31,0.7,478.383333333333,4560.52752080774,310.654318460909,6.62229840360213
"Jakob Chychrun","D",2016,16,68,3,1133.33333333333,50,3.3,1012.5,53,3.4,1073.5,74.0114613180516,7.0487106017192,1660.42168099331,82,10.8357142857143,1917.82380952381,47,2.4,1080.75,12,0.9,251.95,8130.27882385045,386.011461318052,30.8844248874335
"Dante Fabbro","D",2016,17,0,-2.5,0,0,-2.5,0,4,0.2,50.95,75.1862464183381,1.99713467048711,1430.43791786055,58.5714285714286,3.22142857142857,1131.30714285714,66,4.5,1257.45,79,2.7,1378.35,5248.49506071769,282.757674989767,7.61856324191568
"Logan Stanley","D",2016,18,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,54.1785714285714,2.92857142857143,716.377380952381,58,2.1,907.416666666667,19,0.7,260.566666666667,1884.36071428571,131.178571428571,-4.7083913221449
"Kieffer Bellows","LW",2016,19,0,-2.5,0,0,-2.5,0,0,-2.5,0,9.39828080229226,0.587392550143267,100.091690544413,20.5,0.585714285714286,225.914880952381,45,1.7,533.9,27,-0.1,264.066666666667,1123.97323816346,101.898280802292,-4.72689316414245
"Dennis Cholowski","D",2016,20,0,-2.5,0,0,-2.5,0,52,1.7,949.166666666667,42.2922636103152,0.117478510028653,812.912129894938,23.4285714285714,1.025,372.441071428571,4,0.4,78.8666666666667,2,0,25.55,2238.93653465684,123.720835038887,-1.75752148997135
"Julien Gauthier","RW",2016,21,0,-2.5,0,0,-2.5,0,0,-2.5,0,14.0974212034384,0,121.942693409742,43.9285714285714,0.439285714285714,423.593452380952,49,-0.1,505.05,17,0.5,158.283333333333,1208.86947912403,124.02599263201,-6.66071428571429
"German Rubtsov","C",2016,22,0,-2.5,0,0,-2.5,0,0,-2.5,0,4.69914040114613,-0.117478510028653,31.9737344794651,0,-3.66071428571429,0,0,-2.5,0,0,-2.5,0,31.9737344794651,4.69914040114613,-16.2781927957429
