overall,expected_draft_value,value_floor_5pct,value_ceiling_95pct,raw_model_output,raw_floor_5pct,raw_ceiling_95pct
197,4.805337517358635,3.4936072837055394,6.092839482261115,4.170882005431591,3.0323413706144193,5.2883932641040765
198,4.759365942466398,3.4406651818978133,6.058182376486674,4.130980122621749,2.986389289420974,5.258311985044535
199,4.713286884809297,3.3694414279912515,6.028154274606943,4.0909849481485745,2.9245693085236786,5.232248535945483
200,4.667091683124427,3.3052869721113827,5.998224160743523,4.050888964307961,2.868885256231618,5.206270137366298
201,4.620727171246669,3.2473709611477943,5.965011688747273,4.010646024538798,2.8186159781461964,5.177442755043067
202,4.573962163401996,3.1782075932815244,5.938028258832613,3.9700554668519303,2.7585843476048657,5.154021985561355
203,4.526520968914156,3.1057277806869448,5.91325756873825,3.9288780004011916,2.6956741472254433,5.132521804730459
204,4.478127897106899,3.038959468572776,5.883179992331605,3.886874334340416,2.637721349836281,5.106415413296288
205,4.428507257303975,2.956629728649374,5.842337193360466,3.8438051778234406,2.566261721970821,5.070965146865509
206,4.377383358829134,2.883921801657798,5.812256076285942,3.799431240004098,2.503153525461018,5.04485568224285
207,4.324480511006126,2.8056234023713564,5.780100783521061,3.7535132300362237,2.4351929746239094,5.016945898281172
208,4.269523023158698,2.7235002130566963,5.750052137104545,3.7058118570736527,2.363912626198052,4.990864617169597
209,4.212235204610602,2.643609942280366,5.714396231593339,3.6560878302702196,2.2945703809163485,4.959916411315828
210,4.152341364685586,2.558079085989131,5.6705396785201305,3.604101858779758,2.2203322846066524,4.921850301001511
