overall,expected_draft_value,value_ceiling_97pct,value_floor_3pct,raw_model_output,raw_floor_3pct,raw_ceiling_97pct
196,10.769244188603038,12.272762314864023,9.20292077769561,7.373609224686602,6.301161005550458,8.403055203543138
197,10.724261859763475,12.246238390910948,9.141209496817437,7.342810209540274,6.258907820277522,8.384894500070349
198,10.679350529651725,12.217480949189092,9.081725649900429,7.31205980661456,6.218179739953069,8.36520452611813
199,10.634500301998276,12.195881095959322,9.007458084394157,7.281351240018518,6.167329374177947,8.350415291679983
200,10.589701280533625,12.164500441305748,8.937461652183604,7.250677733861208,6.119403416775189,8.328929226309196
201,10.54421888352337,12.143516862626143,8.86192608597266,7.219536326323009,6.067684861781852,8.314561949775284
202,10.494419787373591,12.11340007251093,8.775836868782834,7.185439311869601,6.008740312387314,8.293941241625078
203,10.435945983025478,12.077112661427483,8.688116304911766,7.145402799037989,5.948678793897564,8.269095562168014
204,10.364439461420211,12.036275611953904,8.592816020256656,7.0964428963651685,5.883427505530285,8.24113478428668
205,10.27554221349899,11.97554174601946,8.463265427045721,7.035575712388148,5.79472532435264,8.19955082665119
206,10.164896230203013,11.902172380202908,8.302442783012058,6.959817355643934,5.684611437916666,8.149315450507816
207,10.028143502473457,11.797983110850339,8.078832494143771,6.866183934669522,5.531507389029097,8.07797795047931
208,9.86092602125152,11.692224698094192,7.831840820518066,6.7516915580019194,5.362394306330624,8.005566071406848
209,9.65888577747839,11.59897633653362,7.511021737092294,6.613356334178127,5.142732228697799,7.941719717201451
210,9.417664762095265,11.467065213990749,7.046305732579808,6.448194371735151,4.824545162110606,7.851401301815325
